index,page,row,school_info,question_source,answer_source,question_url,answer_url,question_path,answer_path
40,8,1,"伸東國小 / 彰化縣 / 4年級 英語 / 109上 期末2 / 康軒",10028936005592b1d77a.pdf,10028936005592b1da40.pdf,https://www.tcool.cc/d/q/10028936005592b1d77a.pdf,https://www.tcool.cc/d/a/10028936005592b1da40.pdf,questions/Q_10028936005592b1d77a.pdf,answers/A_10028936005592b1da40.pdf
41,8,2,"伸東國小 / 彰化縣 / 4年級 英語 / 109上 期末2 / 康軒",10028936005592b1de74.pdf,10028936005592b1e0fc.pdf,https://www.tcool.cc/d/q/10028936005592b1de74.pdf,https://www.tcool.cc/d/a/10028936005592b1e0fc.pdf,questions/Q_10028936005592b1de74.pdf,answers/A_10028936005592b1e0fc.pdf
42,8,3,"大園國小 / 彰化縣 / 4年級 英語 / 109上 期末3 / 康軒",100292460079550ba403.pdf,100292460079550bb78b.pdf,https://www.tcool.cc/d/q/100292460079550ba403.pdf,https://www.tcool.cc/d/a/100292460079550bb78b.pdf,questions/Q_100292460079550ba403.pdf,answers/A_100292460079550bb78b.pdf
43,8,4,"大園國小 / 彰化縣 / 4年級 英語 / 109上 期中2 / 康軒",10029245fc87f21893df.pdf,10029245fc87f21896d2.pdf,https://www.tcool.cc/d/q/10029245fc87f21893df.pdf,https://www.tcool.cc/d/a/10029245fc87f21896d2.pdf,questions/Q_10029245fc87f21893df.pdf,answers/A_10029245fc87f21896d2.pdf
44,8,6,"延平國小 / 臺北市 / 4年級 英語 / 109上 期中1 / 康軒",100517060ed0ca79fe3c.pdf,100517060ed0ca79ffa9.pdf,https://www.tcool.cc/d/q/100517060ed0ca79fe3c.pdf,https://www.tcool.cc/d/a/100517060ed0ca79ffa9.pdf,questions/Q_100517060ed0ca79fe3c.pdf,answers/A_100517060ed0ca79ffa9.pdf
45,8,7,"興南國小 / 新北市 / 4年級 英語 / 109上 期中1 / 康軒",1001651601a082f38f1d.pdf,1001651601a082f395d7.pdf,https://www.tcool.cc/d/q/1001651601a082f38f1d.pdf,https://www.tcool.cc/d/a/1001651601a082f395d7.pdf,questions/Q_1001651601a082f38f1d.pdf,answers/A_1001651601a082f395d7.pdf
46,9,2,"伸東國小 / 彰化縣 / 4年級 英語 / 109上 期中1 / 康軒",10028935fa89349cba75.pdf,10028935fa89349cbc80.pdf,https://www.tcool.cc/d/q/10028935fa89349cba75.pdf,https://www.tcool.cc/d/a/10028935fa89349cbc80.pdf,questions/Q_10028935fa89349cba75.pdf,answers/A_10028935fa89349cbc80.pdf
47,9,5,"大園國小 / 彰化縣 / 4年級 英語 / 109上 期中1 / 康軒",10029245f9f9fb50322b.pdf,10029245f961cfa39caf.pdf,https://www.tcool.cc/d/q/10029245f9f9fb50322b.pdf,https://www.tcool.cc/d/a/10029245f961cfa39caf.pdf,questions/Q_10029245f9f9fb50322b.pdf,answers/A_10029245f961cfa39caf.pdf
48,9,7,"四維國小 / 臺中市 / 4年級 英語 / 108下 期末2 / 康軒",10048815fb4877caac25.pdf,10048815fb4877caae8b.pdf,https://www.tcool.cc/d/q/10048815fb4877caac25.pdf,https://www.tcool.cc/d/a/10048815fb4877caae8b.pdf,questions/Q_10048815fb4877caac25.pdf,answers/A_10048815fb4877caae8b.pdf
49,9,8,"曉陽國小 / 彰化縣 / 4年級 英語 / 108下 期末2 / 康軒",10028915fa20f5a11ca4.pdf,10028915fa20f5a13a9b.pdf,https://www.tcool.cc/d/q/10028915fa20f5a11ca4.pdf,https://www.tcool.cc/d/a/10028915fa20f5a13a9b.pdf,questions/Q_10028915fa20f5a11ca4.pdf,answers/A_10028915fa20f5a13a9b.pdf
50,10,3,"伸東國小 / 彰化縣 / 4年級 英語 / 108下 期末2 / 康軒",10028935f07ceea16ca0.pdf,10028935fd076a672e14.pdf,https://www.tcool.cc/d/q/10028935f07ceea16ca0.pdf,https://www.tcool.cc/d/a/10028935fd076a672e14.pdf,questions/Q_10028935f07ceea16ca0.pdf,answers/A_10028935fd076a672e14.pdf
51,10,10,"寶山國小 / 彰化縣 / 4年級 英語 / 108下 期中2 / 康軒",10028745ee2e8bb04b92.pdf,10028745ee2e8bb04eaf.pdf,https://www.tcool.cc/d/q/10028745ee2e8bb04b92.pdf,https://www.tcool.cc/d/a/10028745ee2e8bb04eaf.pdf,questions/Q_10028745ee2e8bb04b92.pdf,answers/A_10028745ee2e8bb04eaf.pdf
52,11,2,"曉陽國小 / 彰化縣 / 4年級 英語 / 108下 期中1 / 康軒",1002891602e0913ccb72.pdf,1002891602e0913cd214.pdf,https://www.tcool.cc/d/q/1002891602e0913ccb72.pdf,https://www.tcool.cc/d/a/1002891602e0913cd214.pdf,questions/Q_1002891602e0913ccb72.pdf,answers/A_1002891602e0913cd214.pdf
53,11,3,"四維國小 / 臺中市 / 4年級 英語 / 108下 期中1 / 康軒",10048815eb4c2d158fab.pdf,10048816048755aaecdc.pdf,https://www.tcool.cc/d/q/10048815eb4c2d158fab.pdf,https://www.tcool.cc/d/a/10048816048755aaecdc.pdf,questions/Q_10048815eb4c2d158fab.pdf,answers/A_10048816048755aaecdc.pdf
54,11,6,"興南國小 / 新北市 / 4年級 英語 / 108上 期末2 / 康軒",10016515f31005c8671e.pdf,10016515f31005c86aa1.pdf,https://www.tcool.cc/d/q/10016515f31005c8671e.pdf,https://www.tcool.cc/d/a/10016515f31005c86aa1.pdf,questions/Q_10016515f31005c8671e.pdf,answers/A_10016515f31005c86aa1.pdf
55,11,9,"新港國小 / 彰化縣 / 4年級 英語 / 108上 期末2 / 康軒",10028925e338410e534c.pdf,10028925e338410e54be.pdf,https://www.tcool.cc/d/q/10028925e338410e534c.pdf,https://www.tcool.cc/d/a/10028925e338410e54be.pdf,questions/Q_10028925e338410e534c.pdf,answers/A_10028925e338410e54be.pdf
56,12,2,"興南國小 / 新北市 / 4年級 英語 / 108上 期中1 / 康軒",10016515f30f5d484929.pdf,10016515f30f5d484b43.pdf,https://www.tcool.cc/d/q/10016515f30f5d484929.pdf,https://www.tcool.cc/d/a/10016515f30f5d484b43.pdf,questions/Q_10016515f30f5d484929.pdf,answers/A_10016515f30f5d484b43.pdf
57,12,6,"新港國小 / 彰化縣 / 4年級 英語 / 108上 期中1 / 康軒",10028925e338d1452a8b.pdf,10028925e338d1452f83.pdf,https://www.tcool.cc/d/q/10028925e338d1452a8b.pdf,https://www.tcool.cc/d/a/10028925e338d1452f83.pdf,questions/Q_10028925e338d1452a8b.pdf,answers/A_10028925e338d1452f83.pdf
